IDpol,ClaimNb,Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimAmountTotal
2050299,0,1.0,E,6,9,74,50,B1,'Regular',4116,R24,0.0
2050799,0,1.0,B,6,6,63,50,B2,'Diesel',64,R53,0.0
2051600,0,0.09,A,10,0,66,50,B12,'Regular',35,R24,0.0
2051626,0,0.08,D,7,10,30,57,B5,'Regular',1943,R24,0.0
2051740,0,0.72,A,7,2,33,83,B2,'Regular',34,R53,0.0
2051745,0,1.0,B,7,13,59,50,B2,'Regular',52,R53,0.0
2052666,0,0.33,A,7,13,54,50,B2,'Regular',10,R24,0.0
2052904,0,1.0,B,5,8,45,57,B1,'Regular',64,R74,0.0
2052983,0,1.0,A,7,19,60,50,B1,'Regular',24,R74,0.0
2053013,0,0.88,A,10,8,37,50,B12,'Diesel',27,R74,0.0
2053381,0,1.0,C,7,3,42,50,B1,'Diesel',249,R52,0.0
2054017,0,1.0,A,6,12,32,54,B1,'Diesel',16,R24,0.0
2054439,0,0.95,C,6,21,51,50,B3,'Diesel',295,R24,0.0
2054664,0,1.0,A,7,12,59,50,B2,'Diesel',31,R24,0.0
2054721,0,1.0,A,6,22,42,50,B6,'Regular',16,R24,0.0
2054750,0,0.71,A,6,12,47,50,B2,'Diesel',28,R24,0.0
2055188,0,1.0,B,6,13,34,50,B1,'Diesel',57,R53,0.0
2055772,0,1.0,C,7,7,54,50,B1,'Diesel',108,R53,0.0
2056189,0,1.0,E,4,5,38,50,B6,'Regular',4939,R11,0.0
2056252,0,0.9,C,5,8,23,106,B1,'Regular',214,R26,0.0
2056348,0,1.0,C,6,4,67,50,B2,'Diesel',214,R26,0.0
2056804,0,0.04,A,7,14,55,50,B1,'Regular',12,R83,0.0
2056841,0,1.0,C,6,10,81,50,B1,'Regular',227,R54,0.0
2057113,0,0.08,A,12,20,52,50,B10,'Diesel',27,R24,0.0
2057259,0,0.2,D,4,16,37,95,B1,'Regular',1260,R54,0.0
2057964,0,1.0,C,4,10,39,50,B1,'Regular',393,R24,0.0
2058161,0,1.0,A,6,9,52,50,B1,'Diesel',39,R24,0.0
2058221,0,0.65,C,4,11,34,64,B3,'Diesel',214,R24,0.0
2058298,0,0.56,D,6,5,53,61,B3,'Regular',1313,R24,0.0
2058419,0,1.0,E,6,4,65,50,B1,'Regular',5449,R82,0.0
2058644,0,1.0,B,5,12,53,80,B2,'Diesel',64,R83,0.0
2058721,0,0.53,D,4,10,50,50,B2,'Regular',878,R82,0.0
2058914,0,0.61,A,4,11,25,76,B2,'Regular',20,R24,0.0
2059448,0,0.09,D,5,5,40,50,B3,'Diesel',754,R24,0.0
2059549,0,0.58,C,6,12,22,80,B4,'Regular',307,R24,0.0
2059881,0,0.16,C,6,8,53,100,B3,'Diesel',243,R11,0.0
2060083,0,1.0,B,5,9,57,50,B2,'Diesel',66,R24,0.0
2060183,0,0.79,C,7,18,48,50,B1,'Diesel',112,R24,0.0
2060390,0,0.41,C,5,4,21,90,B2,'Regular',282,R24,0.0
2061008,0,1.0,C,7,14,27,76,B1,'Regular',149,R24,0.0
2061569,0,0.1,E,7,4,26,95,B2,'Regular',2426,R11,0.0
2061636,0,0.12,F,9,10,47,50,B1,'Regular',16291,R11,0.0
2061924,0,0.9,E,6,4,64,50,B1,'Diesel',3233,R82,0.0
2062034,0,0.02,D,7,16,70,85,B2,'Regular',1526,R82,0.0
2062430,0,0.6,B,4,11,63,50,B6,'Regular',89,R25,0.0
2062623,0,0.67,C,5,5,30,85,B3,'Diesel',461,R53,0.0
2062989,0,1.0,C,7,8,41,50,B1,'Regular',295,R24,0.0
2063184,0,0.86,A,10,4,50,50,B5,'Diesel',14,R52,0.0
2063267,0,1.0,D,7,16,38,57,B4,'Regular',1314,R24,0.0
2063312,0,1.0,C,6,9,52,50,B1,'Regular',137,R23,0.0
2063328,0,0.39,D,6,7,53,85,B3,'Diesel',949,R24,0.0
2063529,0,0.18,B,6,6,39,50,B1,'Diesel',51,R24,0.0
2063560,0,1.0,B,6,9,34,80,B6,'Diesel',79,R24,0.0
2064264,0,1.0,A,6,2,30,64,B4,'Diesel',33,R24,0.0
2065107,1,0.86,D,4,4,74,50,B1,'Regular',1601,R41,1495.34
2065299,0,1.0,D,6,10,42,50,B1,'Diesel',647,R41,0.0
2065572,0,1.0,D,10,9,70,50,B2,'Regular',776,R41,0.0
2065576,0,1.0,C,7,9,72,54,B6,'Regular',153,R41,0.0
2065581,0,0.99,C,6,13,63,50,B5,'Regular',166,R41,0.0
2065744,0,0.13,E,5,4,39,63,B6,'Diesel',3866,R24,0.0
2066213,0,1.0,A,6,19,31,64,B2,'Regular',22,R24,0.0
2066262,0,1.0,C,11,10,45,50,B1,'Diesel',149,R24,0.0
2066821,1,0.37,A,6,14,24,100,B2,'Diesel',48,R54,1172.0
2066969,0,1.0,E,7,9,31,50,B12,'Regular',3386,R53,0.0
2067260,0,0.69,C,6,11,38,50,B1,'Diesel',238,R52,0.0
2067344,0,0.95,D,7,13,56,50,B5,'Diesel',1408,R52,0.0
2067561,0,0.0054794520547945,C,7,5,42,50,B2,'Diesel',139,R52,0.0
2067673,0,1.0,B,6,9,76,83,B6,'Diesel',80,R52,0.0
2067812,0,1.0,C,6,13,31,51,B1,'Diesel',197,R52,0.0
2068232,0,0.9,E,4,14,36,68,B2,'Regular',4792,R11,0.0
2068314,0,0.58,D,5,4,47,50,B2,'Regular',1329,R11,0.0
2068762,0,0.03,D,6,10,25,76,B6,'Diesel',1329,R11,0.0
2069122,0,1.0,B,4,8,37,50,B2,'Diesel',56,R24,0.0
2069189,0,1.0,A,6,8,40,50,B1,'Diesel',19,R24,0.0
2069218,0,0.32,B,6,14,64,50,B1,'Regular',88,R24,0.0
2069231,0,0.26,B,6,10,43,50,B6,'Diesel',53,R24,0.0
2069406,0,0.11,A,7,18,51,50,B1,'Diesel',32,R24,0.0
2069464,0,0.06,C,6,8,45,50,B1,'Diesel',405,R24,0.0
2069600,0,0.43,C,6,7,34,50,B1,'Diesel',405,R24,0.0
2069626,0,1.0,A,5,14,60,50,B1,'Regular',39,R24,0.0
2069841,0,1.0,C,4,8,31,72,B2,'Diesel',111,R24,0.0
2069945,0,1.0,B,6,3,69,50,B2,'Diesel',91,R24,0.0
2070019,0,0.24,B,6,5,80,50,B2,'Diesel',91,R24,0.0
2070120,0,0.1,B,4,10,22,85,B1,'Diesel',84,R41,0.0
2070175,0,1.0,A,5,18,40,54,B1,'Diesel',37,R24,0.0
2070838,0,0.1,A,7,4,23,90,B1,'Regular',29,R24,0.0
2070840,0,0.11,E,12,12,40,95,B10,'Diesel',2928,R24,0.0
2070841,0,0.88,E,6,8,40,90,B2,'Diesel',2928,R24,0.0
2071036,0,1.0,C,6,2,39,56,B1,'Diesel',209,R82,0.0
2071280,0,0.08,E,6,6,38,52,B2,'Diesel',9307,R82,0.0
2071535,0,1.0,B,8,2,37,50,B10,'Diesel',66,R23,0.0
2071808,0,1.0,B,5,4,37,50,B1,'Diesel',61,R24,0.0
2072235,1,0.75,B,5,1,60,62,B2,'Diesel',58,R53,1172.0
2072323,0,1.0,C,7,11,65,50,B1,'Regular',473,R53,0.0
2072589,0,1.0,A,5,21,52,50,B2,'Regular',13,R24,0.0
2072626,0,1.0,A,7,10,38,50,B2,'Regular',12,R24,0.0
2072937,0,0.24,C,6,6,74,50,B2,'Diesel',182,R24,0.0
2073039,0,0.35,E,4,3,39,90,B4,'Regular',2054,R93,0.0
2073672,1,1.0,D,5,11,34,60,B3,'Regular',1287,R72,201.01
2073705,0,1.0,A,5,11,25,68,B2,'Diesel',20,R24,0.0
2073776,0,0.24,E,7,18,26,76,B1,'Regular',3866,R24,0.0
2073896,0,0.55,E,5,13,35,85,B2,'Diesel',2885,R31,0.0
2073905,0,0.52,C,6,7,40,80,B2,'Diesel',202,R31,0.0
2074033,0,0.49,C,7,11,57,50,B2,'Regular',142,R72,0.0
2074212,0,0.57,C,6,10,57,100,B2,'Diesel',142,R72,0.0
2074440,0,1.0,C,5,2,53,50,B2,'Regular',166,R41,0.0
2074680,0,1.0,D,4,5,32,57,B2,'Regular',776,R41,0.0
2075362,0,1.0,B,11,10,70,50,B1,'Regular',63,R82,0.0
2075588,0,0.4,C,4,3,51,50,B6,'Regular',289,R82,0.0
2075729,0,1.0,F,6,4,72,50,B1,'Regular',17140,R11,0.0
2075815,1,1.0,E,7,14,68,50,B1,'Regular',4762,R93,1172.0
2076035,0,0.45,E,7,2,68,50,B1,'Regular',3317,R93,0.0
2076089,0,1.0,E,6,5,39,50,B3,'Regular',3386,R53,0.0
2076677,0,1.0,D,4,10,66,60,B2,'Regular',578,R82,0.0
2076683,0,0.72,C,5,4,30,57,B1,'Diesel',194,R82,0.0
2076760,0,0.05,D,6,10,25,72,B2,'Diesel',1323,R82,0.0
2076767,0,1.0,D,5,6,31,57,B5,'Regular',779,R82,0.0
2076941,0,1.0,D,5,16,33,50,B3,'Regular',988,R82,0.0
2077085,0,1.0,D,5,10,48,50,B5,'Diesel',1753,R82,0.0
2077568,0,0.23,D,5,14,38,63,B5,'Regular',1286,R91,0.0
2077672,0,1.0,E,8,14,47,50,B10,'Diesel',3963,R91,0.0
2077915,0,1.0,D,9,5,38,50,B4,'Regular',645,R91,0.0
2077945,0,1.0,A,7,18,64,50,B2,'Diesel',44,R93,0.0
2078399,0,1.0,C,5,8,48,50,B2,'Regular',182,R82,0.0
2078710,0,0.92,D,4,2,59,58,B1,'Regular',610,R93,0.0
2078839,0,0.0027397260273972,B,8,11,29,50,B4,'Regular',75,R93,0.0
2079187,0,0.28,C,5,14,77,50,B2,'Regular',285,R42,0.0
2079434,0,1.0,A,5,7,70,50,B4,'Diesel',37,R53,0.0
2079504,0,1.0,C,8,15,54,50,B5,'Regular',262,R53,0.0
2079663,0,0.19,E,7,15,36,80,B2,'Regular',3744,R93,0.0
2079696,0,1.0,C,7,7,38,50,B2,'Regular',363,R82,0.0
2079821,0,0.36,B,4,11,26,76,B2,'Regular',53,R82,0.0
2080011,0,0.87,A,5,13,30,57,B3,'Regular',12,R74,0.0
2080270,0,0.46,C,8,1,36,50,B2,'Diesel',116,R31,0.0
2080302,0,0.62,D,6,0,44,50,B1,'Diesel',817,R31,0.0
2080607,0,0.24,D,10,8,35,80,B5,'Diesel',1313,R24,0.0
2080708,0,1.0,D,9,13,38,50,B1,'Regular',1313,R24,0.0
2080843,0,0.26,D,6,5,29,51,B1,'Diesel',522,R52,0.0
2080897,0,0.5,C,6,4,73,52,B2,'Diesel',204,R52,0.0
2081328,0,1.0,D,5,13,44,50,B2,'Regular',566,R93,0.0
2081480,0,0.66,E,4,10,77,50,B1,'Regular',2446,R93,0.0
2081485,0,1.0,D,7,8,73,50,B1,'Regular',626,R93,0.0
2081630,0,0.93,A,7,6,40,50,B1,'Regular',19,R54,0.0
2081736,0,0.71,A,7,15,40,50,B1,'Regular',36,R53,0.0
2081854,0,1.0,D,4,7,75,50,B2,'Regular',1313,R24,0.0
2082315,0,1.0,D,7,11,51,50,B1,'Regular',1601,R41,0.0
2082524,0,0.6,D,4,4,47,50,B4,'Regular',1397,R41,0.0
2082546,0,1.0,E,4,4,73,55,B2,'Regular',2951,R41,0.0
2082672,0,1.0,E,5,11,32,72,B3,'Diesel',3663,R11,0.0
2082741,0,0.58,E,14,20,58,72,B10,'Regular',4496,R11,0.0
2083258,0,1.0,E,10,7,40,72,B1,'Regular',5449,R82,0.0
2083332,0,0.66,A,4,19,32,95,B2,'Regular',22,R54,0.0
2083652,0,0.61,A,7,20,57,50,B12,'Diesel',43,R82,0.0
2084124,0,0.47,C,6,3,41,50,B1,'Diesel',113,R31,0.0
2084186,0,1.0,A,6,6,73,50,B1,'Diesel',35,R72,0.0
2084361,0,1.0,C,6,9,78,50,B1,'Diesel',282,R72,0.0
2084487,0,1.0,D,5,9,28,57,B3,'Regular',1130,R82,0.0
2084722,0,1.0,D,4,4,38,50,B1,'Regular',1602,R53,0.0
2084807,0,0.0027397260273972,C,4,13,28,55,B1,'Diesel',100,R53,0.0
2085004,0,1.0,A,7,17,45,50,B1,'Regular',45,R53,0.0
2085062,0,0.91,B,5,11,25,90,B5,'Diesel',96,R53,0.0
2085104,0,0.25,D,9,11,33,63,B1,'Regular',1851,R53,0.0
2085512,0,1.0,D,7,9,33,54,B1,'Regular',1110,R82,0.0
2085618,0,1.0,B,10,1,47,68,B12,'Diesel',100,R82,0.0
2085775,0,0.58,C,6,13,32,95,B2,'Regular',133,R24,0.0
2085846,0,0.97,B,8,1,35,50,B11,'Diesel',53,R24,0.0
2085907,0,1.0,A,6,7,37,50,B2,'Diesel',7,R24,0.0
2086532,0,1.0,D,7,14,31,57,B1,'Regular',1313,R24,0.0
2086743,0,0.33,D,10,0,85,50,B13,'Regular',1064,R24,0.0
2086749,0,0.58,D,7,3,33,80,B3,'Regular',1127,R24,0.0
2086773,0,0.45,C,6,8,45,50,B2,'Diesel',280,R24,0.0
2086903,0,0.03,A,4,8,24,95,B2,'Diesel',50,R53,0.0
2087039,0,0.35,C,5,20,50,50,B3,'Diesel',232,R24,0.0
2087120,0,0.91,D,6,4,32,54,B3,'Diesel',1054,R24,0.0
2087169,0,1.0,A,6,2,24,68,B1,'Diesel',16,R24,0.0
2087191,0,1.0,C,6,11,66,50,B2,'Regular',199,R82,0.0
2087368,0,0.24,D,7,1,54,50,B1,'Regular',840,R24,0.0
2087629,0,1.0,D,9,2,38,55,B4,'Diesel',607,R31,0.0
2087972,0,0.13,C,4,17,59,50,B4,'Regular',167,R52,0.0
2087986,0,1.0,D,4,4,53,50,B6,'Regular',713,R52,0.0
2088008,0,1.0,D,8,17,52,76,B6,'Diesel',1408,R52,0.0
2088539,0,0.05,D,7,9,18,100,B6,'Regular',1313,R24,0.0
2088571,0,0.79,A,5,3,82,50,B2,'Diesel',11,R24,0.0
2088632,0,0.05,A,6,12,35,90,B1,'Diesel',12,R24,0.0
2088805,0,1.0,C,6,11,65,50,B1,'Diesel',393,R24,0.0
2089003,0,0.12,C,6,5,40,54,B1,'Diesel',214,R52,0.0
2089714,0,0.95,C,4,16,37,50,B1,'Regular',295,R52,0.0
2089732,0,0.01,A,7,5,56,50,B2,'Diesel',16,R52,0.0
2090307,0,1.0,C,7,16,70,57,B6,'Regular',229,R53,0.0
2090407,0,0.77,C,4,19,31,68,B4,'Regular',272,R82,0.0
2090552,0,1.0,D,8,11,88,50,B12,'Regular',645,R91,0.0
2090862,0,0.23,E,6,11,22,95,B5,'Regular',2308,R31,0.0
2091225,0,1.0,C,7,21,86,50,B2,'Regular',239,R72,0.0
2091275,0,0.84,D,5,11,28,72,B5,'Diesel',573,R11,0.0
2091412,0,0.03,E,5,2,39,50,B1,'Diesel',3021,R53,0.0
2091681,0,0.24,E,5,6,57,50,B6,'Regular',3688,R82,0.0
2091787,0,1.0,D,5,6,58,50,B2,'Regular',1110,R82,0.0
2091933,0,0.32,B,5,3,30,80,B5,'Diesel',64,R52,0.0
2092061,0,1.0,A,6,6,53,50,B3,'Regular',29,R24,0.0
2092219,0,1.0,D,5,3,27,72,B2,'Regular',1313,R24,0.0
2092419,0,1.0,D,7,10,53,50,B2,'Regular',1629,R93,0.0
2092490,0,1.0,E,4,3,54,50,B3,'Diesel',3744,R93,0.0
2092768,0,1.0,A,5,3,69,50,B2,'Regular',12,R73,0.0
2092825,1,1.0,D,10,10,42,95,B5,'Diesel',1408,R52,120.3
2093006,0,1.0,C,5,8,72,50,B5,'Diesel',270,R54,0.0
2093131,0,0.48,C,6,6,32,60,B2,'Diesel',342,R93,0.0
2093596,1,1.0,F,5,1,29,52,B2,'Diesel',27000,R11,957.4
2093616,0,0.18,B,9,13,38,57,B2,'Regular',93,R54,0.0
2093998,0,0.78,B,7,8,41,50,B1,'Regular',58,R52,0.0
2094163,1,0.9,D,4,14,21,95,B2,'Diesel',745,R82,584.59
2094798,0,1.0,B,13,3,50,50,B3,'Regular',78,R24,0.0
2094883,0,1.0,B,6,6,29,72,B3,'Diesel',73,R24,0.0
2095270,0,0.62,A,5,4,55,50,B4,'Diesel',22,R24,0.0
2095364,0,0.86,D,5,3,23,118,B3,'Diesel',747,R53,0.0
2095753,0,0.69,D,7,5,35,60,B1,'Regular',988,R82,0.0
2095832,0,1.0,B,5,13,54,50,B2,'Diesel',85,R82,0.0
2095847,0,0.93,D,4,12,46,52,B2,'Regular',1753,R82,0.0
2096572,0,0.99,E,6,7,31,64,B5,'Diesel',3744,R93,0.0
2096784,0,1.0,D,7,7,71,50,B2,'Regular',1397,R41,0.0
2096880,0,0.41,C,7,1,73,50,B2,'Regular',120,R41,0.0
2097091,0,0.88,E,4,0,70,72,B1,'Diesel',4762,R93,0.0
2097334,0,1.0,E,14,3,49,50,B14,'Regular',3946,R82,0.0
2097409,0,0.51,C,9,2,33,57,B4,'Diesel',103,R82,0.0
2097601,0,0.18,A,6,26,52,50,B2,'Regular',38,R26,0.0
2097788,0,1.0,A,4,4,56,50,B1,'Regular',45,R24,0.0
2097840,0,0.15,A,9,11,57,72,B2,'Regular',9,R24,0.0
2098520,0,1.0,C,6,9,33,50,B1,'Diesel',355,R53,0.0
2098540,0,1.0,A,7,14,50,50,B2,'Regular',29,R52,0.0
2098983,0,0.23,D,4,14,33,60,B2,'Regular',943,R22,0.0
2099087,0,0.44,A,4,8,38,51,B2,'Regular',27,R83,0.0
2099502,0,0.0027397260273972,C,4,16,53,50,B6,'Regular',213,R24,0.0
2099601,0,1.0,A,5,16,48,50,B1,'Diesel',27,R52,0.0
2099706,0,0.2,A,6,10,24,85,B1,'Diesel',24,R24,0.0
2100460,0,0.24,A,5,1,43,50,B2,'Diesel',20,R24,0.0
2101291,0,0.33,C,8,12,58,50,B2,'Diesel',399,R24,0.0
2101917,0,0.07,E,7,7,40,62,B3,'Regular',4348,R72,0.0
2102336,0,1.0,C,4,13,48,50,B1,'Regular',109,R22,0.0
2102416,0,1.0,D,10,6,55,50,B1,'Regular',653,R82,0.0
2102465,0,0.27,D,7,7,23,118,B4,'Regular',653,R82,0.0
2102651,0,0.66,E,8,16,19,100,B2,'Regular',2411,R11,0.0
2103265,0,0.36,B,7,11,20,95,B13,'Regular',63,R24,0.0
2103688,0,0.06,D,4,0,47,50,B12,'Diesel',831,R54,0.0
2103967,0,0.78,B,5,0,38,63,B2,'Diesel',100,R82,0.0
2104427,0,0.89,D,4,12,37,50,B1,'Regular',1127,R24,0.0
2104605,0,1.0,C,5,9,33,50,B2,'Diesel',110,R54,0.0
2104683,0,0.04,C,9,3,53,50,B6,'Diesel',227,R54,0.0
2104696,0,0.68,C,6,4,32,71,B2,'Diesel',217,R73,0.0
2104707,0,0.52,C,7,0,74,56,B1,'Regular',227,R54,0.0
2105544,0,0.21,E,4,2,21,90,B3,'Diesel',3386,R11,0.0
2106187,0,0.09,D,7,13,48,50,B2,'Regular',1466,R31,0.0
2106759,0,1.0,D,7,12,44,50,B2,'Diesel',626,R93,0.0
2106885,0,1.0,B,7,5,33,57,B2,'Regular',54,R52,0.0
2106901,0,1.0,C,7,1,45,50,B12,'Regular',213,R74,0.0
2106937,0,0.78,B,11,15,42,90,B1,'Regular',86,R52,0.0
2107104,0,0.19,E,9,10,51,50,B11,'Regular',3075,R72,0.0
2107823,0,1.0,A,4,9,48,50,B5,'Regular',30,R54,0.0
2107892,0,0.95,B,11,14,68,50,B11,'Regular',57,R54,0.0
2107901,0,0.27,D,6,15,19,95,B2,'Diesel',562,R54,0.0
2108135,0,0.5,C,7,5,54,50,B1,'Diesel',295,R24,0.0
2108464,0,0.16,A,8,5,30,60,B10,'Diesel',43,R24,0.0
2108916,0,1.0,A,5,13,44,50,B2,'Regular',43,R25,0.0
2109380,1,1.0,D,13,5,52,50,B1,'Regular',566,R93,1172.0
2109562,1,0.3,E,4,14,20,50,B2,'Regular',3963,R91,297.84
2109596,0,1.0,A,6,11,38,58,B2,'Diesel',10,R53,0.0
2110299,0,1.0,E,4,20,46,51,B1,'Regular',4116,R24,0.0
2110361,0,0.21,E,5,4,27,64,B3,'Diesel',2715,R24,0.0
2110660,0,0.08,B,7,8,60,50,B11,'Regular',91,R24,0.0
2110880,0,0.58,E,7,6,33,50,B1,'Regular',7187,R11,0.0
2111258,0,1.0,D,5,6,52,50,B1,'Regular',634,R53,0.0
2111915,0,1.0,A,7,5,29,64,B2,'Regular',38,R24,0.0
2112263,0,0.58,D,7,3,22,85,B6,'Diesel',516,R82,0.0
2112353,0,0.27,C,12,4,52,50,B10,'Diesel',256,R82,0.0
2112421,0,0.33,C,5,0,49,50,B6,'Regular',201,R25,0.0
2112450,0,0.03,A,7,5,42,50,B1,'Diesel',16,R24,0.0
2112651,0,1.0,C,4,6,44,50,B6,'Regular',233,R93,0.0
2112906,1,0.86,F,8,2,57,112,B2,'Diesel',27000,R11,1168.82
2113194,0,0.85,A,10,11,39,50,B2,'Diesel',30,R24,0.0
2113379,0,1.0,A,10,13,53,50,B1,'Regular',9,R24,0.0
2113460,0,0.67,C,5,13,28,100,B2,'Regular',136,R24,0.0
2114151,0,0.2,A,6,11,25,90,B2,'Diesel',20,R24,0.0
2114872,0,0.09,E,9,14,39,51,B1,'Regular',2074,R82,0.0
2115271,0,1.0,A,5,1,76,50,B2,'Regular',10,R24,0.0
2115467,0,0.15,C,6,15,27,80,B2,'Diesel',286,R24,0.0
2115481,0,0.12,F,4,4,35,100,B4,'Regular',27000,R11,0.0
2115607,0,1.0,D,6,10,46,58,B3,'Diesel',634,R53,0.0
2116081,0,1.0,E,7,10,31,54,B1,'Regular',3859,R82,0.0
2116974,1,0.33,A,7,5,25,72,B1,'Regular',30,R24,700.11
2116999,0,1.0,A,6,2,47,50,B1,'Diesel',44,R24,0.0
2117008,0,1.0,B,15,2,50,50,B12,'Regular',84,R24,0.0
2117026,0,0.11,D,4,14,42,50,B2,'Regular',1313,R24,0.0
2117098,0,0.75,D,7,13,45,50,B2,'Regular',1601,R41,0.0
2117304,0,1.0,D,7,15,46,50,B1,'Regular',1601,R41,0.0
2117339,0,0.21,A,10,6,45,62,B12,'Diesel',23,R24,0.0
2117422,0,0.18,D,5,0,70,50,B1,'Diesel',1054,R24,0.0
2117430,0,0.0027397260273972,A,9,10,20,95,B12,'Regular',21,R24,0.0
2117581,0,1.0,A,11,18,30,50,B1,'Regular',44,R24,0.0
2117630,0,1.0,A,8,21,47,50,B1,'Diesel',44,R24,0.0
2117853,0,0.17,A,7,12,20,100,B1,'Regular',49,R24,0.0
2117888,0,0.03,C,4,13,33,54,B2,'Regular',186,R24,0.0
2118099,0,0.68,C,8,5,33,68,B2,'Diesel',251,R25,0.0
2118626,0,0.03,C,4,7,41,72,B2,'Diesel',115,R82,0.0
2118762,1,1.0,C,4,15,59,50,B6,'Regular',215,R93,1172.0
2118962,0,1.0,D,6,14,58,50,B1,'Diesel',1244,R53,0.0
2119036,0,1.0,E,11,1,36,51,B10,'Regular',3386,R53,0.0
2119042,2,1.0,F,7,36,26,68,B2,'Regular',27000,R11,317.46
2119180,0,0.28,B,6,13,43,50,B1,'Diesel',75,R23,0.0
2119360,0,0.76,B,7,0,71,50,B1,'Regular',57,R24,0.0
2119825,0,0.75,D,6,15,60,70,B1,'Diesel',1408,R52,0.0
2119904,0,0.46,D,6,13,51,72,B2,'Regular',1408,R52,0.0
2119916,0,0.49,D,5,7,19,95,B4,'Regular',1408,R52,0.0
2120052,0,0.29,A,7,5,32,64,B5,'Regular',47,R24,0.0
2120252,0,0.5,A,5,5,60,50,B2,'Regular',12,R73,0.0
2120276,0,0.35,A,6,9,19,100,B3,'Regular',28,R72,0.0
2120423,0,0.19,D,6,12,28,80,B3,'Diesel',1313,R24,0.0
2120537,0,0.03,B,5,3,23,50,B1,'Diesel',72,R24,0.0
2120666,0,1.0,B,6,1,32,63,B3,'Diesel',98,R53,0.0
2120985,0,0.51,A,7,0,66,50,B2,'Diesel',35,R24,0.0
2121236,0,1.0,C,6,11,58,50,B6,'Regular',245,R82,0.0
2121253,0,1.0,C,5,3,28,60,B3,'Diesel',117,R82,0.0
2121621,0,0.17,C,9,9,38,52,B10,'Diesel',342,R53,0.0
2121991,0,1.0,E,13,17,54,50,B10,'Diesel',8549,R82,0.0
2122020,0,1.0,E,5,2,54,50,B1,'Regular',9307,R82,0.0
2122031,0,1.0,D,4,5,50,76,B1,'Regular',1526,R82,0.0
2122517,0,0.13,D,8,1,36,50,B1,'Diesel',626,R93,0.0
2122555,0,0.13,D,6,1,68,85,B2,'Regular',1054,R24,0.0
2123155,0,0.0027397260273972,B,7,11,54,50,B2,'Diesel',51,R24,0.0
2123176,0,1.0,A,7,5,24,68,B2,'Diesel',11,R24,0.0
2123491,0,1.0,E,5,6,36,50,B3,'Diesel',3744,R93,0.0
2123734,0,0.63,B,4,5,47,100,B2,'Regular',87,R53,0.0
2123865,0,0.03,B,6,18,30,80,B3,'Regular',94,R53,0.0
2124074,0,0.43,D,6,20,45,50,B1,'Regular',511,R24,0.0
2124916,0,0.63,A,6,0,48,50,B12,'Diesel',28,R82,0.0
2125001,0,0.12,E,5,1,56,90,B1,'Regular',8455,R82,0.0
2125448,0,1.0,B,4,1,51,50,B4,'Diesel',89,R24,0.0
2125510,0,0.2,A,8,2,42,50,B5,'Diesel',26,R24,0.0
2125552,0,0.53,C,8,0,63,50,B2,'Diesel',149,R24,0.0
2125566,0,0.45,A,9,8,36,50,B13,'Regular',18,R24,0.0
2125719,0,1.0,D,5,12,52,50,B4,'Regular',1572,R31,0.0
2126016,0,0.66,D,7,4,37,50,B10,'Diesel',657,R54,0.0
2126239,0,1.0,A,5,3,54,50,B2,'Diesel',16,R25,0.0
2126877,0,0.34,C,7,12,33,50,B11,'Regular',105,R24,0.0
2126932,0,0.25,D,6,11,63,50,B2,'Diesel',1313,R24,0.0
2126981,0,0.6,C,10,6,34,62,B3,'Diesel',155,R24,0.0
2127229,0,0.41,C,5,12,33,50,B5,'Diesel',235,R31,0.0
2128312,0,0.69,D,6,1,27,85,B4,'Diesel',1397,R41,0.0
2128445,0,0.61,C,8,17,69,50,B13,'Diesel',120,R91,0.0
2128964,0,0.09,C,4,18,19,100,B1,'Regular',105,R24,0.0
2129116,0,0.02,E,5,3,33,72,B6,'Regular',2521,R31,0.0
2129170,0,0.15,D,10,18,29,65,B2,'Diesel',1466,R31,0.0
2129322,0,0.0082191780821917,D,5,3,30,53,B3,'Diesel',1753,R82,0.0
2129340,0,0.11,D,5,5,38,85,B4,'Diesel',1753,R82,0.0
2129418,0,0.16,D,6,12,24,100,B1,'Diesel',904,R82,0.0
2129785,0,0.71,D,5,6,62,50,B4,'Diesel',856,R24,0.0
2129945,0,0.11,E,6,7,27,68,B2,'Diesel',4348,R72,0.0
2130225,0,0.08,C,6,4,22,95,B4,'Diesel',413,R72,0.0
2130255,0,1.0,C,6,7,51,50,B1,'Regular',271,R93,0.0
2130313,0,0.49,E,8,5,22,76,B13,'Diesel',4762,R93,0.0
2130353,0,0.11,E,9,17,64,50,B10,'Regular',2733,R93,0.0
2130829,0,0.36,A,6,1,25,85,B2,'Regular',14,R24,0.0
2131199,0,0.47,E,8,14,21,100,B2,'Regular',9307,R82,0.0
2131212,0,0.23,E,7,9,36,95,B1,'Regular',2586,R82,0.0
2131542,0,0.25,A,5,14,35,57,B2,'Diesel',43,R24,0.0
2131728,0,0.29,C,5,1,23,80,B2,'Diesel',203,R24,0.0
2132453,0,0.0054794520547945,E,6,18,49,100,B3,'Regular',4762,R93,0.0
2132501,0,1.0,E,4,16,53,50,B6,'Regular',4762,R93,0.0
2132517,0,0.98,E,7,6,43,50,B1,'Regular',4762,R93,0.0
2132548,0,1.0,E,6,5,59,50,B2,'Diesel',2733,R93,0.0
